created_time,id,pre_processed_message,message_min_processed,shares,status_type,full_picture,reactions_like,reactions_haha,reactions_wow,reactions_sad,reactions_angry,reactions_love,has_textual_message
2019-03-31T20:03:17+0000,904277726319518_2241338135946797,bolsonar rasg constituica divulg vid progolp verdadeir crim contr democrac tra jurament presidencial mant defend cumpr lei maior,bolsonaro rasga constituicao de 1988 e divulga video pro-golpe . um verdadeiro crime contra a democracia que trai juramento presidencial de manter defender e cumprir nossa lei maior .,10520,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQCVcVAe68vMJqfb&url=https%3A%2F%2Fimg.estadao.com.br%2Fresources%2Fjpg%2F7%2F4%2F1554051411647.jpg&_nc_hash=AQAGEW5tTibrSXxQ,19709,304,323,7252,10709,126,True
2019-03-29T13:02:40+0000,904277726319518_2237689116311699,tres viagens tres mic feliz bolsonar descumpr promess mud embaix jerusal recu vexam polit extern vao mostr verdadeir tamanh ator global,tres viagens tres micos felizmente bolsonaro descumprira promessa de mudar embaixada para jerusalem . os recuos e vexames na politica externa vao mostrando seu verdadeiro tamanho como ator global .,921,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQBgsekLeH-6RAc2&url=https%3A%2F%2Fconteudo.imguol.com.br%2Fc%2Fnoticias%2F27%2F2019%2F03%2F28%2Fpredio-em-que-esta-instalada-a-embaixada-brasileira-em-tel-aviv-em-israel-1553808662873_v2_615x300.jpg&_nc_hash=AQD7PU4iy1oh_Cl6,4496,951,27,25,28,207,True
2019-03-27T12:10:40+0000,904277726319518_2234534269960517,bolsonar desmantel educaca president inep exoner quart demissa escala mec,bolsonaro desmantela a educacao : presidente do inep e exonerado ; e a quarta demissao no 1o escalao do mec .,864,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAC9QXRwOU-WdXd&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F03%2F26%2F15536450745c9abe12ebda8_1553645074_3x2_rt.jpg&_nc_hash=AQCKASBkbl4qSZKn,2394,282,104,623,183,22,True
2019-03-26T15:04:00+0000,904277726319518_2233161736764437,not imprens brasil marc reun nest manh brasil realiz debat sobr atual moment nacional especial consider rap profund desg govern bolsonar destac alguns pont reflexa tod sociedad atent mobiliz evit agud retrocess soc traz projet reform previdenc centr regim capitalizaca cort direit pobr mod convid defes soberan nacional consider tras supost discurs patriot atual govern ha pratic atitud marcad antinacion vim recent visit presidencial estad unid fac absurd decisa govern bolsonar comemor golp milit proxim dia marc manifest solidariedad tortur famil desaparec sublinh central questa democrat manifest defes estad direit garant fundament repudi atos violenc contr populaco pobr explor exempl perif negr indi nao aceit criminalizaca moviment soc vez sao essenc vivenc autent democrat ness context urgent assegur expresident lul direit previst lei tratament isonom nao justific manutenca prisa condenaca transit julg fim reunia express desej ampla unidad camp democrat resist retrocess oferec propost progress brasil fern haddad excandidat president republ guilherm boul excandidat president republ flavi din govern maranha son guajajajr excandidat vicepresident republ ricard coutinh exgovern paraib,nota a imprensa brasilia 26 de marco de 2019 reunidos nesta manha em brasilia realizamos um debate sobre o atual momento nacional especialmente considerando o rapido e profundo desgaste do governo bolsonaro . destacamos alguns pontos para reflexao de toda a sociedade : 1. estamos atentos e mobilizados para evitar agudos retrocessos sociais trazidos por esse projeto de reforma da previdencia centrado no regime de capitalizacao e no corte de direitos dos mais pobres . 2. do mesmo modo convidamos para a defesa da soberania nacional . consideramos que por tras do suposto discurso patriotico do atual governo ha na pratica atitudes marcadamente antinacionais como vimos na recente visita presidencial aos estados unidos . 3. em face da absurda decisao do governo bolsonaro de comemorar o golpe militar de 1964 no proximo dia 31 de marco manifestamos nossa solidariedade aos torturados e as familias dos desaparecidos . sublinhamos a centralidade da questao democratica que se manifesta na defesa do estado de direito das garantias fundamentais e no repudio a atos de violencia contra populacoes pobres e exploradas a exemplo das periferias dos negros e dos indios . nao aceitamos a criminalizacao dos movimentos sociais uma vez que eles sao essenciais para uma vivencia autenticamente democratica . nesse contexto e urgente assegurar ao ex-presidente lula seus direitos previstos em lei e tratamento isonomico nao se justificando a manutencao de sua prisao sem condenacao transitada em julgado . por fim essa reuniao expressa o desejo de ampla unidade do campo democratico para resistir aos retrocessos e oferecer propostas progressistas para o brasil . fernando haddad ex-candidato a presidente da republica guilherme boulos ex-candidato a presidente da republica flavio dino governador do maranhao sonia guajajajra ex-candidata a vice-presidente da republica ricardo coutinho ex-governador da paraiba,1215,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t1.0-9/s720x720/55760026_2233161713431106_7024409293097009152_n.jpg?_nc_cat=102&_nc_sid=110474&_nc_ohc=KqMcbywWM6IAX-OYEW5&_nc_ht=scontent-gru2-2.xx&_nc_tp=7&oh=b674f8f46c3abd284f7367edddfc2ed3&oe=5EAD288C,9423,339,34,3,22,1992,True
2019-03-26T13:21:49+0000,904277726319518_2233030446777566,flavi din ricard coutinh guilherm boul son guajaj discut unidad camp progress contr projet antinacional antipopul antidemocrat atual desgovern fot magn romer,com flavio dino ricardo coutinho guilherme boulos e sonia guajajara discutindo a unidade do campo progressista contra o projeto antinacional antipopular e antidemocratico do atual desgoverno . foto : magno romero,714,added_photos,https://scontent-gru1-1.xx.fbcdn.net/v/t1.0-9/s720x720/55618360_2233030313444246_240039442931253248_o.jpg?_nc_cat=104&_nc_sid=8024bb&_nc_ohc=rjbN9_oMCIUAX_WUhrD&_nc_ht=scontent-gru1-1.xx&_nc_tp=7&oh=a8547388e35563dd5b7b7a49eca4b2b6&oe=5EAF7947,8103,568,33,4,35,2093,True
2019-03-25T13:42:20+0000,904277726319518_2231548160259128,avis vei desconstru,ele avisou que veio para desconstruir .,4412,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAN7tw_zpLPfH8x&url=http%3A%2F%2Fwww.estadao.com.br%2Festadao%2Fnovo%2Fimg%2Festadao.gif&_nc_hash=AQCLXVYM9tIcICxy,8218,108,374,4832,3313,21,True
2019-03-25T10:25:13+0000,904277726319518_2231284993618778,pergunt guru desequilibr funcionari,perguntas : quem tem um guru desequilibrado e o que ? e seus funcionarios ?,1755,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAoHBZDpafUYekb&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2018%2F12%2F12%2F15446399625c1155da49cf8_1544639962_3x2_rt.jpg&_nc_hash=AQBSlHVv27jIRx-D,5325,1733,77,21,35,238,True
2019-03-23T14:37:19+0000,904277726319518_2228576280556316,ei minion enquant voc aqu fac defend fars idol ja aument gasolin diesel apen tres mes pul post ipirang,ei minion enquanto voce esta aqui no meu face defendendo uma farsa seu idolo ja aumentou a gasolina em 21 47 % e o diesel em 18 48 % em apenas tres meses ! ! ! da um pulo no posto ipiranga .,19963,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQDWpy7Bu8Y9U1I2&url=https%3A%2F%2Fs2.glbimg.com%2FBONfR01M85LHOj9BISb_wYFrDRE%3D%2F1200x%2Fsmart%2Ffilters%3Acover%28%29%3Astrip_icc%28%29%2Fi.s3.glbimg.com%2Fv1%2FAUTH_59edd422c0c84a879bd37670ae4f538a%2Finternal_photos%2Fbs%2F2017%2FA%2FZ%2FoDDkwBQYGXXaxTOm6uPw%2Fbomba-de-gasolina-img-3482-marcelo-brandt-.jpg&_nc_hash=AQDDvMGh_ho71xSq,36842,13262,468,773,820,5660,True
2019-03-23T12:32:22+0000,904277726319518_2228383523908925,educaca cris humilhaca president nao puls demit ministr nao vergonh car demitirs velez fic carg nao pod nom ningu,educacao : crise e humilhacao o presidente nao tem pulso para demitir e o ministro nao tem vergonha na cara para demitir-se . velez fica no cargo mas nao pode nomear mais ninguem,6093,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQDqJUwg8vMNuB62&url=https%3A%2F%2Fimg.estadao.com.br%2Fresources%2Fjpg%2F1%2F8%2F1552352849381.jpg&_nc_hash=AQAT9eAtptnUqj9V,9298,3667,508,1492,549,59,True
2019-03-21T13:46:46+0000,904277726319518_2225503914196886,olha relaca causal geni descobr inacreditavel desprepar simples tud,olha a relacao de causalidade que este genio descobriu . inacreditavel o despreparo em simplesmente tudo .,10457,added_video,https://scontent-gru1-1.xx.fbcdn.net/v/t15.5256-10/53873489_1079643358884106_5740230873505071104_n.jpg?_nc_cat=101&_nc_sid=ad6a45&_nc_ohc=nG3RB8NFN8QAX-1oFeN&_nc_ht=scontent-gru1-1.xx&oh=c3751d75710a369db97c345951c10faf&oe=5EAF4FB4,9889,1347,402,2323,7108,62,True
2019-03-21T12:54:10+0000,904277726319518_2225443614202916,problem fak news transform rapid bad news metad lgbt diz ter sofr violenc desd eleico,um problema das fake news e que elas se transformam muito rapidamente em bad news : mais da metade dos lgbt diz ter sofrido violencia desde as eleicoes,682,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAwkh_Z3jOlkHLI&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F01%2F12%2F15473213655c3a4015086a4_1547321365_3x2_rt.jpg&_nc_hash=AQArLxm6Z-ZuWEwq,2778,243,52,1854,135,9,True
2019-03-20T14:21:11+0000,904277726319518_2224100701003874,apes ser princip responsav deficit previdenc reform milit prev ger econom liqu apen r tri previst anos vai pag cont pova,apesar de serem os principais responsaveis pelo deficit da previdencia reforma para militares preve gerar uma economia liquida de apenas 1 % dos r $ 1 tri previstos em 10 anos . quem vai pagar a conta e o povao mesmo !,1418,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQCoZMFkEceHGHg2&url=https%3A%2F%2Fs2.glbimg.com%2FYVuNJ6ypZmxRfeX049NUrpU9kts%3D%2F1200x%2Fsmart%2Ffilters%3Acover%28%29%3Astrip_icc%28%29%2Fi.s3.glbimg.com%2Fv1%2FAUTH_59edd422c0c84a879bd37670ae4f538a%2Finternal_photos%2Fbs%2F2018%2Fz%2FH%2FwdVwtNQkyDI2HIxO5T4g%2Fmatheus-leitao.png&_nc_hash=AQDUWiQze1ReCxcA,3297,52,39,494,741,9,True
2019-03-20T13:26:15+0000,904277726319518_2224017637678847,conform antecip comec desmont univers feder bolsonar cort mil carg univers public,conforme antecipei comeca o desmonte das universidades federais : bolsonaro corta 13 7 mil cargos em universidades publicas .,6859,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAEjLdgukTkx7nc&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2018%2F04%2F04%2F15228802155ac54ed74b57f_1522880215_3x2_rt.jpg&_nc_hash=AQDe_Pwc5VN4icgi,5455,114,164,3237,2755,70,True
2019-03-20T10:14:59+0000,904277726319518_2223766134370664,bolsonar adot polit extern tomal,bolsonaro adota politica externa do toma-la .,1103,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQB0aVS1h1K8lXeQ&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F03%2F19%2F15530147445c911fd846cce_1553014744_3x2_rt.jpg&_nc_hash=AQBGCnubWFQDwyNu,2937,564,29,471,211,23,True
2019-03-20T00:35:12+0000,904277726319518_325752998294736,fars lav jat abus operaca tent apropri r bilho recurs public faz propagand projet pod extremadireit prec acord procur curitib exjuiz sergi mor estad unid prend lul impedil disput eleico tir direit pov brasileir reconduzil presidenc republ fars lav jat reportag especial jornal deput paul piment ptrs lid pt cam desmont quebracabec esquem crimin mont republ curitib apoi consorci golpist form vari ator polit enriquec punh pesso coloc petrobr empres avanc planet exploraca petrol agu profund sob control estad unid assist coment compartilh afarsadalavajat,a farsa da lava jato os abusos da operacao que tentou se apropriar de r $ 2 5 bilhoes de recursos publicos para fazer propaganda de um projeto de poder de extrema-direita . esse foi o preco do acordo dos procuradores de curitiba e do ex-juiz sergio moro com os estados unidos para prender lula e impedi-lo de disputar as eleicoes de 2018 tirando o direito do povo brasileiro de reconduzi-lo a presidencia da republica . a farsa da lava jato reportagem especial do jornalista e deputado paulo pimenta ( pt-rs ) lider do pt na camara desmonta o quebra-cabeca do esquema criminoso montado pela republica de curitiba com apoio de um consorcio golpista formado por varios atores politicos para enriquecer um punhado de pessoas e colocar a petrobras a empresa mais avancada do planeta na exploracao de petroleo em aguas profundas sob controle dos estados unidos . assista . comente . compartilhe . # afarsadalavajato,5184,added_video,https://scontent-gru1-1.xx.fbcdn.net/v/t15.5256-10/53309448_326017128268323_5561751145287778304_n.jpg?_nc_cat=110&_nc_sid=ad6a45&_nc_ohc=KlVlGx3Tb20AX8ZteRJ&_nc_ht=scontent-gru1-1.xx&oh=415dedb44fd5bdcd60a98a3dbd8b7f60&oe=5EAE2D74,5547,245,95,97,105,2035,True
2019-03-19T19:17:02+0000,904277726319518_2222917634455514,nao vam esquec lul porqu nao esquec nunc lut contr injust liberdad lul confund liberdad dest pais,nos nao vamos esquecer o lula porque nao esqueceremos nunca de lutar contra a injustica . a liberdade de lula se confunde com a liberdade deste pais .,3838,added_video,https://scontent-gru1-1.xx.fbcdn.net/v/t15.5256-10/54455611_636295183473197_1331046176467714048_n.jpg?_nc_cat=101&_nc_sid=ad6a45&_nc_ohc=nfC190oOqQMAX83zlS3&_nc_ht=scontent-gru1-1.xx&oh=830dddff39c762ce190db8cc1580c6f3&oe=5EAEDEC8,11177,365,21,8,25,2479,True
2019-03-19T17:22:02+0000,904277726319518_2222810357799575,sigil quebr bolsonar encontrous tortur cia,sigilo quebrado : bolsonaro encontrou-se com torturadora da cia .,3663,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQBi8SqYXg3mK2vR&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F03%2F18%2F15529595545c9048426e02d_1552959554_3x2_rt.jpg&_nc_hash=AQBJZPMrSL2-LdEg,4443,205,352,907,2203,23,True
2019-03-19T12:29:59+0000,904277726319518_2222452741168670,bolsonar diz maior imigr nao boas intenco cas trabalh cri filh algu aposent anos fras faz sent,bolsonaro diz que maioria de imigrantes nao tem boas intencoes no caso trabalhar e criar os filhos . para alguem que se aposentou aos 33 anos a frase faz sentido .,7182,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAUf18Nxtzvq8Yz&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F03%2F19%2F15529696625c906fbe38558_1552969662_3x2_lg.jpg&_nc_hash=AQDeLLkuaAA0w9RJ,16384,633,197,1864,5703,234,True
2019-03-18T11:37:15+0000,904277726319518_2220989421315002,govern bolsonar entend fim privilegi pobr trabalh desd ced contribu anos aposent,o que o governo bolsonaro entende por fim dos privilegios : pobre que trabalha desde cedo contribuira 11 anos a mais para se aposentar .,2791,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQDA3PHF7rZoNtlC&url=https%3A%2F%2Fconteudo.imguol.com.br%2Fc%2Fnoticias%2Fe4%2F2019%2F02%2F21%2Fidosos-aposentadoria-previdencia-pobreza-1550768324070_v2_615x300.jpg&_nc_hash=AQDErh_xgCennhqf,5654,70,48,1925,1381,18,True
2019-03-17T20:34:52+0000,904277726319518_2220158778064733,entrev estada,entrevista ao estadao .,4586,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAji09vXRhN8vdz&url=https%3A%2F%2Fbrasil.estadao.com.br%2Fblogs%2Finconsciente-coletivo%2Fwp-content%2Fuploads%2Fsites%2F646%2F2019%2F03%2F20190317_123631.jpg&_nc_hash=AQAi_tMzFTTnVOGv,23512,208,81,32,13,3682,True
2019-03-16T20:54:55+0000,904277726319518_2218717868208824, , ,211,mobile_status_update,https://scontent-gru2-2.xx.fbcdn.net/v/t15.5256-10/cp0/s12x12/53636779_627229801081645_7054540288269746176_n.jpg?_nc_cat=102&_nc_sid=ad6a45&_nc_ohc=Nqg3xD5ZSsAAX_cUeIr&_nc_ht=scontent-gru2-2.xx&oh=7128bbd101ee142d4ca1227a28043739&oe=5EADD53C,1837,122,11,3,9,318,False
2019-03-16T12:14:09+0000,904277726319518_2218137751600169,desnortei cheg are econom govern,o desnorteio chega a area economica do governo .,679,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAkpkjlIItHrKdi&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F03%2F15%2F15526913175c8c3075611ca_1552691317_3x2_rt.jpg&_nc_hash=AQD7JoRKp3WQCWOi,4294,450,65,277,82,20,True
2019-03-15T00:52:11+0000,904277726319518_2215937845153493,paraninf ecausp so emoca minut silenci memor mariell franc tant outr perd fot ricard stuckert,paraninfo da eca-usp . so emocao e um minuto de silencio pela memoria de marielle franco e tantas outras perdas . foto : ricardo stuckert,1812,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t1.0-9/p720x720/53764550_2215937478486863_481285848982093824_n.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=QE0-QANKptoAX_pAOUi&_nc_ht=scontent-gru2-2.xx&_nc_tp=6&oh=4d653dc8934eb75c9259f394ffecbb73&oe=5EAEC2B3,11743,76,112,16,9,4789,True
2019-03-14T18:25:19+0000,904277726319518_2215553495191928,mat revist epoc assalt lev arma mot bolsonar pres aparec mort enforc cel pendur cord mulh sogr mort contest inquerit sobr supost suicidi mes mort tir,materia da revista epoca de 2018 : assaltante que levou arma e moto de bolsonaro ( 1995 ) foi preso . apareceu morto ( enforcado ) na cela pendurado por corda . mulher e sogra do morto contestaram inquerito sobre suposto suicidio . um mes depois foram mortas a tiros .,23802,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQD6JXYtDXk2Sumx&url=https%3A%2F%2Fogimg.infoglobo.com.br%2Fin%2F22964264-628-da3%2FFT1086A%2F652%2FPreso-em-um-condominio-em-Salvador-Jorge-Luis-do-Santos-acusado-de-ser-o-chefe-do-trafico-em-Acari-foi-encontrado-enforcado-em-sua-cela-numa-divisao-da-Policia-Civil-na-Barra-da-Tijuca-no-Rio-de-Janeiro.jpg&_nc_hash=AQD6NQHh3uaKm6mN,27725,976,16446,4040,5118,167,True
2019-03-14T10:33:21+0000,904277726319518_2215004191913525,mud pessim imag exterior bolsonar fal troc embaix nao cas mud interior primeir,para mudar sua pessima imagem no exterior bolsonaro fala em trocar embaixadores . nao seria o caso de mudar o seu interior primeiro ?,2516,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQDp-8QYeze2AxpY&url=https%3A%2F%2Fimg.estadao.com.br%2Fresources%2Fjpg%2F5%2F1%2F1552537227615.jpg&_nc_hash=AQA_rdKMD1A0i5Um,12324,2780,98,53,161,1056,True
2019-03-13T18:32:29+0000,904277726319518_2214357178644893,tristez solidariedad comun escol suzan dia paz,que tristeza ! minha solidariedade a comunidade da escola em suzano . que um dia tenhamos paz !,164,mobile_status_update,None,6016,8,2,2294,4,300,True
2019-03-13T11:19:01+0000,904277726319518_2213964058684205,inseguranc cort verb manutenca viadut gesta doriacov reduz efet defes civil cidad sp,inseguranca depois de cortar verbas de manutencao de viadutos gestao doria-covas reduziu em 21 % efetivo da defesa civil da cidade de sp .,417,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQBIc00e1oQFJNrY&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F03%2F11%2F15523415425c86da26f15d8_1552341542_3x2_xl.jpg&_nc_hash=AQBM5SDuFH1ZeFlg,1520,20,29,348,293,1,True
2019-03-13T00:28:13+0000,904277726319518_2213444982069446,caiu unic equip mec som dois dois desenvoltur,caiu o unico da equipe do mec que somava dois mais dois com desenvoltura :,533,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQCaKe_bcevcZW3_&url=https%3A%2F%2Ff.i.uol.com.br%2Ffotografia%2F2019%2F01%2F03%2F15465376845c2e4ad412a21_1546537684_3x2_xl.jpg&_nc_hash=AQDu1UWRwYBMDuiv,3441,1333,277,181,110,32,True
2019-03-12T14:03:42+0000,904277726319518_2212792532134691,pesso pergunt expm pod mor condomini lux rj aind pergunt exdeput pod mor ness condomini segred sucess,as pessoas se perguntam como um ex-pm pode morar num condominio de luxo no rj . eu ainda me pergunto como um ex-deputado pode morar nesse mesmo condominio . qual o segredo do sucesso ?,9339,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQBQR1uV9S2kLPBl&url=https%3A%2F%2Ff.i.uol.com.br%2Ffolha%2Fpoder%2Fimages%2F18006152.jpeg&_nc_hash=AQCgZlKjkMTkPFjZ,20676,504,1224,182,1866,286,True
2019-03-12T13:36:22+0000,904277726319518_2212753995471878, , ,5838,added_photos,https://scontent-gru2-2.xx.fbcdn.net/v/t1.0-9/54727368_2212753965471881_463406814956879872_n.jpg?_nc_cat=105&_nc_sid=110474&_nc_ohc=YMyJQBVvc-UAX_Nr1Nn&_nc_ht=scontent-gru2-2.xx&oh=92aa26b02e9eaa796ac1b8cd36336fe1&oe=5EAC837B,14508,1426,315,121,125,1271,False
2019-03-12T12:09:45+0000,904277726319518_2212653822148562,apos priso cas mariell freix diz cas nao resolv mand,apos prisoes do caso marielle freixo diz que caso nao esta resolvido : ' a mando de quem ? ',7589,shared_story,https://external-gru1-1.xx.fbcdn.net/safe_image.php?d=AQAO3xh7wpYl4CcU&url=https%3A%2F%2Fs2.glbimg.com%2FcdNdfvEPY4MgFLmkhkgRH0VjNQA%3D%2F1200x%2Fsmart%2Ffilters%3Acover%28%29%3Astrip_icc%28%29%2Fs04.video.glbimg.com%2Fx720%2F7448163.jpg&_nc_hash=AQBAAQ1Eivk2BzZ3,29819,62,138,1443,148,1012,True
